P	T	Dewp.	Hu	Wd	Ws	Alt	Lat.	Long.	Time
17.8	-55.2	-78.8	3	109	6.7	27036.0	38.011966	-73.823867	81.63333333333334
17.8	-55.2	-78.8	3	110	6.7	27043.0	38.011998	-73.823947	81.65
17.8	-55.2	-78.8	3	111	6.8	27049.0	38.012030	-73.824026	81.66666666666667
17.8	-55.2	-78.8	3	112	6.8	27056.0	38.012063	-73.824106	81.68333333333334
17.7	-55.1	-78.8	3	113	6.8	27063.0	38.012095	-73.824185	81.7
17.7	-55.1	-78.8	3	114	6.8	27069.0	38.012128	-73.824265	81.71666666666667
17.7	-55.1	-78.8	3	115	6.9	27076.0	38.012160	-73.824344	81.73333333333333
17.7	-55.1	-78.8	3	116	6.9	27082.0	38.012192	-73.824424	81.75
17.7	-55.0	-78.8	3	117	6.8	27089.0	38.012225	-73.824503	81.76666666666667
17.7	-55.0	-78.9	3	117	6.9	27095.0	38.012257	-73.824583	81.78333333333333
17.6	-55.0	-78.9	3	118	6.9	27102.0	38.012290	-73.824662	81.8
17.6	-55.0	-78.9	3	119	7.0	27109.0	38.012322	-73.824742	81.81666666666666
17.6	-54.9	-78.8	3	120	7.0	27115.0	38.012355	-73.824821	81.83333333333333
17.6	-54.9	-78.8	3	120	7.1	27122.0	38.012387	-73.824901	81.85
17.6	-54.9	-78.8	3	119	7.2	27128.0	38.012419	-73.82498	81.86666666666666
17.5	-54.9	-78.8	3	118	7.3	27135.0	38.012452	-73.82506	81.88333333333334
17.5	-54.8	-78.7	3	118	7.5	27141.0	38.012484	-73.825139	81.9
17.5	-54.8	-78.7	3	117	7.6	27148.0	38.012517	-73.825219	81.91666666666667
17.5	-54.8	-78.7	3	117	7.7	27154.0	38.012549	-73.825298	81.93333333333334
17.5	-54.8	-78.7	3	116	7.8	27161.0	38.012582	-73.825378	81.95
17.5	-54.7	-78.7	3	116	7.9	27168.0	38.012614	-73.825457	81.96666666666667
17.4	-54.7	-78.7	3	115	8.0	27174.0	38.012646	-73.825537	81.98333333333333
17.4	-54.7	-78.7	3	115	8.1	27181.0	38.012679	-73.825616	82.0
17.4	-54.7	-78.7	3	114	8.3	27187.0	38.012711	-73.825696	82.01666666666667
17.4	-54.7	-78.6	3	114	8.4	27194.0	38.012733	-73.825801	82.03333333333333
17.4	-54.7	-78.6	3	114	8.5	27200.0	38.012749	-73.82592	82.05
17.3	-54.6	-78.6	3	113	8.6	27207.0	38.012764	-73.826039	82.06666666666666
17.3	-54.6	-78.6	3	113	8.7	27213.0	38.012780	-73.826158	82.08333333333333
17.3	-54.6	-78.6	3	112	8.9	27220.0	38.012796	-73.826277	82.1
17.3	-54.6	-78.5	3	112	9.0	27226.0	38.012811	-73.826397	82.11666666666666
17.3	-54.5	-78.5	3	112	9.1	27233.0	38.012827	-73.826516	82.13333333333334
17.3	-54.5	-78.5	3	111	9.2	27239.0	38.012842	-73.826635	82.15
17.2	-54.5	-78.5	3	111	9.3	27246.0	38.012858	-73.826754	82.16666666666667
17.2	-54.5	-78.4	3	110	9.4	27252.0	38.012874	-73.826874	82.18333333333334
17.2	-54.4	-78.4	3	109	9.5	27259.0	38.012889	-73.826993	82.2
17.2	-54.4	-78.4	3	108	9.5	27265.0	38.012905	-73.827112	82.21666666666667
17.2	-54.4	-78.3	3	107	9.6	27272.0	38.012921	-73.827231	82.23333333333333
17.2	-54.4	-78.3	3	107	9.6	27278.0	38.012936	-73.82735	82.25
17.1	-54.3	-78.3	3	106	9.7	27285.0	38.012952	-73.82747	82.26666666666667
17.1	-54.3	-78.3	3	105	9.7	27291.0	38.012967	-73.827589	82.28333333333333
17.1	-54.3	-78.3	3	104	9.8	27298.0	38.012983	-73.827708	82.3
17.1	-54.3	-78.3	3	103	9.9	27304.0	38.012999	-73.827827	82.31666666666666
17.1	-54.3	-78.3	3	103	9.9	27310.0	38.013014	-73.827947	82.33333333333333
17.1	-54.2	-78.3	3	102	10.0	27317.0	38.013030	-73.828066	82.35
17.0	-54.2	-78.2	3	101	10.1	27323.0	38.013046	-73.828185	82.36666666666666
17.0	-54.2	-78.2	3	100	10.2	27330.0	38.013061	-73.828304	82.38333333333334
17.0	-54.1	-78.2	3	100	10.2	27336.0	38.013077	-73.828423	82.4
17.0	-54.1	-78.2	3	099	10.3	27343.0	38.013093	-73.828543	82.41666666666667
17.0	-54.0	-78.2	3	098	10.4	27349.0	38.013108	-73.828662	82.43333333333334
17.0	-54.0	-78.1	3	098	10.5	27356.0	38.013124	-73.828781	82.45
16.9	-53.9	-78.1	3	097	10.6	27362.0	38.013139	-73.8289	82.46666666666667
16.9	-53.9	-78.1	3	096	10.6	27369.0	38.013155	-73.829019	82.48333333333333
16.9	-53.9	-78.1	3	095	10.7	27375.0	38.013171	-73.829139	82.5
16.9	-53.8	-78.1	3	096	10.7	27382.0	38.013186	-73.829258	82.51666666666667
16.9	-53.8	-78.1	3	096	10.8	27388.0	38.013202	-73.829377	82.53333333333333
16.8	-53.8	-78.1	3	096	10.8	27395.0	38.013218	-73.829496	82.55
16.8	-53.7	-78.1	3	096	10.8	27401.0	38.013230	-73.829617	82.56666666666666
16.8	-53.7	-78.1	3	096	10.9	27408.0	38.013236	-73.829739	82.58333333333333
16.8	-53.7	-78.0	3	096	10.9	27414.0	38.013243	-73.82986	82.6
16.8	-53.6	-78.0	3	096	10.9	27421.0	38.013250	-73.829982	82.61666666666666
16.8	-53.6	-78.0	3	096	10.9	27427.0	38.013257	-73.830104	82.63333333333334
16.7	-53.5	-78.0	3	096	11.0	27434.0	38.013264	-73.830226	82.65
16.7	-53.5	-77.9	3	096	11.0	27440.0	38.013271	-73.830348	82.66666666666667
16.7	-53.4	-77.9	3	096	11.0	27446.0	38.013277	-73.83047	82.68333333333334
16.7	-53.4	-77.9	3	096	11.0	27453.0	38.013284	-73.830592	82.7
16.7	-53.3	-77.9	3	096	11.1	27459.0	38.013291	-73.830714	82.71666666666667
16.7	-53.2	-77.9	3	096	11.1	27466.0	38.013298	-73.830835	82.73333333333333
16.6	-53.2	-77.9	3	096	11.1	27472.0	38.013305	-73.830957	82.75
16.6	-53.1	-77.8	3	096	11.1	27479.0	38.013312	-73.831079	82.76666666666667
16.6	-53.0	-77.8	3	096	11.2	27485.0	38.013319	-73.831201	82.78333333333333
16.6	-53.0	-77.8	3	096	11.2	27492.0	38.013325	-73.831323	82.8
16.6	-52.9	-77.8	3	096	11.2	27498.0	38.013332	-73.831445	82.81666666666666
16.6	-52.8	-77.7	3	096	11.2	27504.0	38.013339	-73.831567	82.83333333333333
16.6	-52.8	-77.7	3	096	11.2	27511.0	38.013346	-73.831689	82.85
16.5	-52.7	-77.7	3	096	11.1	27517.0	38.013353	-73.831811	82.86666666666666
16.5	-52.6	-77.6	3	095	11.0	27524.0	38.013360	-73.831932	82.88333333333334
16.5	-52.6	-77.6	3	095	11.0	27530.0	38.013367	-73.832054	82.9
16.5	-52.5	-77.6	3	095	10.9	27537.0	38.013373	-73.832176	82.91666666666667
16.5	-52.4	-77.6	3	094	10.8	27543.0	38.013380	-73.832298	82.93333333333334
16.5	-52.4	-77.5	3	094	10.8	27550.0	38.013387	-73.83242	82.95
16.4	-52.3	-77.5	3	093	10.7	27556.0	38.013394	-73.832542	82.96666666666667
16.4	-52.2	-77.5	3	093	10.6	27562.0	38.013401	-73.832664	82.98333333333333
16.4	-52.2	-77.4	3	093	10.6	27569.0	38.013408	-73.832786	83.0
16.4	-52.1	-77.4	3	092	10.5	27575.0	38.013414	-73.832907	83.01666666666667
16.4	-52.1	-77.4	3	092	10.5	27582.0	38.013421	-73.833029	83.03333333333333
16.4	-52.0	-77.4	3	092	10.4	27588.0	38.013428	-73.833151	83.05
16.3	-52.0	-77.3	3	091	10.3	27595.0	38.013435	-73.833273	83.06666666666666
16.3	-51.9	-77.3	3	091	10.3	27601.0	38.013433	-73.833397	83.08333333333333
16.3	-51.8	-77.3	3	090	10.2	27607.0	38.013431	-73.833522	83.1
16.3	-51.8	-77.3	3	090	10.1	27614.0	38.013430	-73.833646	83.11666666666666
16.3	-51.8	-77.2	3	090	10.1	27620.0	38.013428	-73.83377	83.13333333333334
16.3	-51.7	-77.2	3	089	10.0	27626.0	38.013426	-73.833894	83.15
16.2	-51.7	-77.2	3	089	10.0	27633.0	38.013425	-73.834018	83.16666666666667
16.2	-51.6	-77.2	3	089	10.0	27639.0	38.013423	-73.834143	83.18333333333334
16.2	-51.6	-77.1	3	089	10.0	27645.0	38.013421	-73.834267	83.2
16.2	-51.5	-77.1	3	089	10.1	27651.0	38.013420	-73.834391	83.21666666666667
16.2	-51.5	-77.1	3	089	10.1	27658.0	38.013418	-73.834515	83.23333333333333
16.2	-51.4	-77.1	3	089	10.2	27664.0	38.013416	-73.83464	83.25
16.1	-51.4	-77.0	3	089	10.2	27670.0	38.013415	-73.834764	83.26666666666667
16.1	-51.4	-77.0	3	089	10.3	27677.0	38.013413	-73.834888	83.28333333333333
16.1	-51.3	-77.0	3	089	10.3	27683.0	38.013412	-73.835012	83.3
16.1	-51.3	-76.9	3	089	10.4	27689.0	38.013410	-73.835136	83.31666666666666
16.1	-51.2	-76.9	3	089	10.4	27696.0	38.013408	-73.835261	83.33333333333333
16.1	-51.2	-76.9	3	089	10.5	27702.0	38.013407	-73.835385	83.35
16.1	-51.1	-76.8	3	089	10.5	27708.0	38.013405	-73.835509	83.36666666666666
16.0	-51.1	-76.8	3	089	10.6	27714.0	38.013403	-73.835633	83.38333333333334
16.0	-51.0	-76.8	3	089	10.6	27721.0	38.013402	-73.835758	83.4
16.0	-51.0	-76.8	3	089	10.6	27727.0	38.013400	-73.835882	83.41666666666667
16.0	-50.9	-76.7	3	089	10.7	27733.0	38.013398	-73.836006	83.43333333333334
16.0	-50.9	-76.7	3	089	10.7	27740.0	38.013397	-73.83613	83.45
16.0	-50.8	-76.6	3	089	10.8	27746.0	38.013395	-73.836254	83.46666666666667
15.9	-50.8	-76.6	3	089	10.8	27752.0	38.013393	-73.836379	83.48333333333333
15.9	-50.7	-76.6	3	089	10.9	27759.0	38.013392	-73.836503	83.5
15.9	-50.7	-76.5	3	089	10.9	27765.0	38.013390	-73.836627	83.51666666666667
15.9	-50.6	-76.5	3	089	11.0	27771.0	38.013388	-73.836751	83.53333333333333
15.9	-50.6	-76.4	3	088	11.1	27778.0	38.013387	-73.836875	83.55
15.9	-50.5	-76.4	3	088	11.1	27784.0	38.013383	-73.837003	83.56666666666666
15.9	-50.4	-76.3	3	088	11.2	27790.0	38.013368	-73.837149	83.58333333333333
15.8	-50.4	-76.3	3	088	11.3	27796.0	38.013352	-73.837295	83.6
15.8	-50.3	-76.2	3	088	11.3	27802.0	38.013337	-73.837441	83.61666666666666
15.8	-50.2	-76.1	3	087	11.4	27809.0	38.013322	-73.837587	83.63333333333334
15.8	-50.2	-76.1	3	087	11.5	27815.0	38.013306	-73.837733	83.65
15.8	-50.1	-76.0	3	087	11.5	27821.0	38.013291	-73.837879	83.66666666666667
15.8	-50.0	-76.0	3	087	11.6	27827.0	38.013276	-73.838025	83.68333333333334
15.8	-50.0	-75.9	3	087	11.7	27834.0	38.013260	-73.838171	83.7
15.7	-49.9	-75.9	3	087	11.7	27840.0	38.013245	-73.838317	83.71666666666667
15.7	-49.9	-75.9	3	086	11.8	27846.0	38.013230	-73.838463	83.73333333333333
15.7	-49.8	-75.8	3	086	11.9	27852.0	38.013214	-73.838609	83.75
15.7	-49.8	-75.8	3	086	11.9	27858.0	38.013199	-73.838755	83.76666666666667
15.7	-49.7	-75.8	3	086	12.0	27865.0	38.013184	-73.838901	83.78333333333333
15.7	-49.7	-75.8	3	086	12.1	27871.0	38.013169	-73.839047	83.8
15.6	-49.7	-75.7	3	085	12.1	27877.0	38.013153	-73.839193	83.81666666666666
15.6	-49.6	-75.7	3	085	12.2	27883.0	38.013138	-73.839339	83.83333333333333
15.6	-49.6	-75.7	3	085	12.3	27890.0	38.013123	-73.839485	83.85
15.6	-49.6	-75.7	3	084	12.4	27896.0	38.013107	-73.839631	83.86666666666666
15.6	-49.5	-75.7	3	084	12.4	27902.0	38.013092	-73.839777	83.88333333333334
15.6	-49.5	-75.7	3	083	12.5	27908.0	38.013077	-73.839923	83.9
15.6	-49.4	-75.7	3	083	12.6	27914.0	38.013061	-73.840069	83.91666666666667
15.5	-49.4	-75.7	3	082	12.7	27921.0	38.013046	-73.840215	83.93333333333334
15.5	-49.3	-75.7	3	082	12.7	27927.0	38.013031	-73.840361	83.95
15.5	-49.3	-75.6	3	082	12.8	27933.0	38.013015	-73.840507	83.96666666666667
15.5	-49.2	-75.6	3	081	12.9	27939.0	38.013000	-73.840653	83.98333333333333
15.5	-49.2	-75.6	3	081	13.0	27945.0	38.012985	-73.840799	84.0
15.5	-49.1	-75.6	3	080	13.1	27952.0	38.012970	-73.840945	84.01666666666667
15.5	-49.1	-75.6	2	080	13.1	27958.0	38.012954	-73.841091	84.03333333333333
15.4	-49.0	-75.6	2	079	13.2	27964.0	38.012939	-73.841237	84.05
15.4	-49.0	-75.6	2	079	13.3	27970.0	38.012924	-73.841383	84.06666666666666
15.4	-48.9	-75.5	2	079	13.4	27977.0	38.012898	-73.841532	84.08333333333333
15.4	-48.9	-75.5	2	078	13.5	27983.0	38.012870	-73.841682	84.1
15.4	-48.8	-75.4	2	078	13.6	27989.0	38.012841	-73.841832	84.11666666666666
15.4	-48.8	-75.4	2	077	13.6	27996.0	38.012812	-73.841982	84.13333333333334
15.4	-48.7	-75.3	2	077	13.7	28002.0	38.012784	-73.842132	84.15
15.3	-48.7	-75.3	2	077	13.8	28008.0	38.012755	-73.842282	84.16666666666667
15.3	-48.6	-75.2	3	077	13.8	28015.0	38.012726	-73.842432	84.18333333333334
15.3	-48.6	-75.2	3	076	13.8	28021.0	38.012697	-73.842582	84.2
15.3	-48.5	-75.2	3	076	13.7	28027.0	38.012669	-73.842733	84.21666666666667
15.3	-48.5	-75.1	3	076	13.7	28033.0	38.012640	-73.842883	84.23333333333333
15.3	-48.5	-75.1	3	076	13.7	28040.0	38.012611	-73.843033	84.25
15.3	-48.4	-75.0	3	076	13.7	28046.0	38.012582	-73.843183	84.26666666666667
15.2	-48.4	-75.0	3	076	13.6	28052.0	38.012554	-73.843333	84.28333333333333
15.2	-48.4	-75.0	3	076	13.6	28059.0	38.012525	-73.843483	84.3
15.2	-48.3	-74.9	3	076	13.6	28065.0	38.012496	-73.843633	84.31666666666666
15.2	-48.3	-74.9	3	076	13.5	28071.0	38.012467	-73.843783	84.33333333333333
15.2	-48.3	-74.9	3	076	13.5	28078.0	38.012439	-73.843933	84.35
15.2	-48.2	-74.9	3	076	13.5	28084.0	38.012410	-73.844083	84.36666666666666
15.2	-48.1	-74.9	3	076	13.5	28090.0	38.012381	-73.844233	84.38333333333334
15.1	-48.1	-74.8	3	075	13.4	28097.0	38.012353	-73.844383	84.4
15.1	-48.1	-74.8	3	075	13.4	28103.0	38.012324	-73.844533	84.41666666666667
15.1	-48.0	-74.8	2	075	13.4	28109.0	38.012295	-73.844683	84.43333333333334
15.1	-48.0	-74.7	2	075	13.4	28116.0	38.012266	-73.844833	84.45
15.1	-47.9	-74.7	2	075	13.3	28122.0	38.012238	-73.844984	84.46666666666667
15.1	-47.9	-74.7	2	075	13.3	28128.0	38.012209	-73.845134	84.48333333333333
15.1	-47.9	-74.7	2	075	13.3	28134.0	38.012180	-73.845284	84.5
15.0	-47.8	-74.6	2	075	13.3	28141.0	38.012151	-73.845434	84.51666666666667
15.0	-47.8	-74.6	2	075	13.3	28147.0	38.012123	-73.845584	84.53333333333333
15.0	-47.7	-74.6	2	075	13.3	28153.0	38.012094	-73.845734	84.55
15.0	-47.7	-74.5	2	075	13.3	28160.0	38.012065	-73.845884	84.56666666666666
15.0	-47.6	-74.5	2	075	13.3	28166.0	38.012037	-73.846035	84.58333333333333
15.0	-47.6	-74.5	2	075	13.3	28172.0	38.012014	-73.846199	84.6
15.0	-47.5	-74.4	2	076	13.3	28179.0	38.011991	-73.846362	84.61666666666666
14.9	-47.5	-74.4	2	076	13.3	28185.0	38.011969	-73.846526	84.63333333333334
14.9	-47.4	-74.4	2	076	13.3	28192.0	38.011946	-73.846689	84.65
14.9	-47.4	-74.3	2	076	13.3	28198.0	38.011923	-73.846853	84.66666666666667
14.9	-47.3	-74.3	2	076	13.3	28204.0	38.011900	-73.847016	84.68333333333334
14.9	-47.3	-74.3	2	076	13.3	28211.0	38.011877	-73.84718	84.7
14.9	-47.2	-74.2	2	076	13.3	28217.0	38.011854	-73.847343	84.71666666666667
14.9	-47.2	-74.2	2	076	13.3	28223.0	38.011831	-73.847507	84.73333333333333
14.8	-47.1	-74.2	2	076	13.3	28230.0	38.011809	-73.84767	84.75
14.8	-47.1	-74.2	2	076	13.3	28236.0	38.011786	-73.847834	84.76666666666667
14.8	-47.0	-74.1	2	076	13.3	28243.0	38.011763	-73.847997	84.78333333333333
14.8	-47.0	-74.1	2	077	13.3	28249.0	38.011740	-73.84816	84.8
14.8	-46.9	-74.0	2	077	13.3	28255.0	38.011717	-73.848324	84.81666666666666
14.8	-46.9	-74.0	2	077	13.3	28262.0	38.011694	-73.848487	84.83333333333333
14.8	-46.9	-73.9	2	077	13.4	28268.0	38.011672	-73.848651	84.85
14.7	-46.8	-73.9	2	077	13.5	28275.0	38.011649	-73.848814	84.86666666666666
14.7	-46.8	-73.8	2	078	13.6	28281.0	38.011626	-73.848978	84.88333333333334
14.7	-46.8	-73.8	3	078	13.7	28287.0	38.011603	-73.849141	84.9
14.7	-46.7	-73.7	3	078	13.8	28294.0	38.011580	-73.849305	84.91666666666667
14.7	-46.7	-73.7	3	078	14.0	28300.0	38.011557	-73.849468	84.93333333333334
14.7	-46.7	-73.6	3	079	14.1	28306.0	38.011535	-73.849632	84.95
14.7	-46.6	-73.6	3	079	14.2	28313.0	38.011512	-73.849795	84.96666666666667
14.6	-46.6	-73.5	3	079	14.3	28319.0	38.011489	-73.849958	84.98333333333333
14.6	-46.6	-73.5	3	079	14.4	28326.0	38.011466	-73.850122	85.0
14.6	-46.5	-73.4	3	080	14.6	28332.0	38.011443	-73.850285	85.01666666666667
14.6	-46.5	-73.4	3	080	14.7	28338.0	38.011420	-73.850449	85.03333333333333
14.6	-46.5	-73.4	3	080	14.8	28345.0	38.011397	-73.850612	85.05
14.6	-46.4	-73.4	3	080	14.9	28351.0	38.011375	-73.850776	85.06666666666666
14.6	-46.4	-73.4	3	081	15.0	28357.0	38.011352	-73.850939	85.08333333333333
14.5	-46.4	-73.4	3	081	15.2	28364.0	38.011329	-73.851103	85.1
14.5	-46.4	-73.3	3	081	15.3	28370.0	38.011306	-73.851266	85.11666666666666
14.5	-46.3	-73.3	3	081	15.4	28377.0	38.011272	-73.851475	85.13333333333334
14.5	-46.3	-73.3	3	082	15.5	28383.0	38.011237	-73.851684	85.15
14.5	-46.3	-73.3	3	082	15.6	28390.0	38.011203	-73.851894	85.16666666666667
14.5	-46.2	-73.3	3	082	15.8	28397.0	38.011168	-73.852103	85.18333333333334
14.5	-46.2	-73.2	3	081	15.9	28403.0	38.011134	-73.852312	85.2
14.4	-46.1	-73.2	3	081	16.1	28410.0	38.011100	-73.852521	85.21666666666667
14.4	-46.1	-73.2	3	081	16.2	28416.0	38.011065	-73.85273	85.23333333333333
14.4	-46.0	-73.2	3	081	16.4	28423.0	38.011031	-73.852939	85.25
14.4	-46.0	-73.1	3	080	16.5	28430.0	38.010996	-73.853148	85.26666666666667
14.4	-45.9	-73.1	3	080	16.7	28436.0	38.010962	-73.853357	85.28333333333333
14.4	-45.9	-73.0	3	080	16.8	28443.0	38.010928	-73.853567	85.3
14.4	-45.9	-73.0	3	080	16.9	28449.0	38.010893	-73.853776	85.31666666666666
14.3	-45.8	-73.0	3	080	17.1	28456.0	38.010859	-73.853985	85.33333333333333
14.3	-45.8	-73.0	3	079	17.2	28462.0	38.010824	-73.854194	85.35
14.3	-45.7	-72.9	3	079	17.4	28469.0	38.010790	-73.854403	85.36666666666666
14.3	-45.7	-72.9	3	079	17.5	28476.0	38.010756	-73.854612	85.38333333333334
14.3	-45.7	-72.9	3	079	17.7	28482.0	38.010721	-73.854821	85.4
14.3	-45.6	-72.9	3	079	17.8	28489.0	38.010687	-73.85503	85.41666666666667
14.3	-45.6	-72.8	3	078	18.0	28495.0	38.010652	-73.85524	85.43333333333334
14.2	-45.5	-72.8	3	078	18.1	28502.0	38.010618	-73.855449	85.45
14.2	-45.5	-72.8	3	078	18.3	28509.0	38.010584	-73.855658	85.46666666666667
14.2	-45.5	-72.8	3	078	18.4	28515.0	38.010549	-73.855867	85.48333333333333
14.2	-45.5	-72.8	3	078	18.6	28522.0	38.010515	-73.856076	85.5
14.2	-45.4	-72.8	3	077	18.7	28528.0	38.010480	-73.856285	85.51666666666667
14.2	-45.4	-72.7	3	077	18.8	28535.0	38.010446	-73.856494	85.53333333333333
14.2	-45.4	-72.7	3	077	18.9	28542.0	38.010412	-73.856703	85.55
14.1	-45.4	-72.7	3	077	19.0	28548.0	38.010377	-73.856913	85.56666666666666
14.1	-45.4	-72.7	3	076	19.1	28555.0	38.010343	-73.857122	85.58333333333333
14.1	-45.3	-72.7	3	076	19.2	28561.0	38.010308	-73.857331	85.6
14.1	-45.3	-72.6	3	076	19.3	28568.0	38.010274	-73.85754	85.61666666666666
14.1	-45.3	-72.6	3	075	19.4	28574.0	38.010237	-73.857752	85.63333333333334
14.1	-45.3	-72.6	3	075	19.5	28581.0	38.010180	-73.857989	85.65
14.1	-45.3	-72.6	3	075	19.7	28588.0	38.010123	-73.858225	85.66666666666667
14.1	-45.3	-72.6	3	075	19.8	28594.0	38.010067	-73.858462	85.68333333333334
14.0	-45.3	-72.6	3	074	19.9	28601.0	38.010010	-73.858698	85.7
14.0	-45.3	-72.6	3	074	20.0	28608.0	38.009953	-73.858934	85.71666666666667
14.0	-45.3	-72.5	3	074	20.1	28614.0	38.009896	-73.859171	85.73333333333333
14.0	-45.3	-72.5	3	074	20.2	28621.0	38.009839	-73.859407	85.75
14.0	-45.3	-72.5	3	073	20.3	28628.0	38.009783	-73.859644	85.76666666666667
14.0	-45.3	-72.5	3	073	20.4	28634.0	38.009726	-73.85988	85.78333333333333
14.0	-45.3	-72.5	3	073	20.6	28641.0	38.009669	-73.860117	85.8
13.9	-45.3	-72.5	3	073	20.7	28647.0	38.009612	-73.860353	85.81666666666666
13.9	-45.3	-72.5	3	073	20.8	28654.0	38.009555	-73.860589	85.83333333333333
13.9	-45.3	-72.5	3	073	20.8	28661.0	38.009498	-73.860826	85.85
13.9	-45.3	-72.5	3	072	20.9	28667.0	38.009442	-73.861062	85.86666666666666
13.9	-45.3	-72.5	3	072	20.9	28674.0	38.009385	-73.861299	85.88333333333334
13.9	-45.3	-72.4	3	072	21.0	28681.0	38.009328	-73.861535	85.9
13.9	-45.3	-72.4	3	072	21.1	28687.0	38.009271	-73.861771	85.91666666666667
13.8	-45.2	-72.4	3	072	21.1	28694.0	38.009214	-73.862008	85.93333333333334
13.8	-45.2	-72.3	3	072	21.2	28700.0	38.009158	-73.862244	85.95
13.8	-45.2	-72.3	3	072	21.2	28707.0	38.009101	-73.862481	85.96666666666667
13.8	-45.2	-72.2	3	072	21.3	28714.0	38.009044	-73.862717	85.98333333333333
13.8	-45.2	-72.2	3	072	21.3	28720.0	38.008987	-73.862954	86.0
13.8	-45.2	-72.2	3	072	21.4	28727.0	38.008930	-73.86319	86.01666666666667
13.8	-45.2	-72.1	3	072	21.4	28734.0	38.008874	-73.863426	86.03333333333333
13.8	-45.2	-72.1	3	072	21.5	28740.0	38.008817	-73.863663	86.05
13.7	-45.2	-72.1	3	072	21.5	28747.0	38.008760	-73.863899	86.06666666666666
13.7	-45.2	-72.1	3	072	21.6	28754.0	38.008703	-73.864136	86.08333333333333
13.7	-45.2	-72.0	3	072	21.6	28760.0	38.008646	-73.864372	86.1
13.7	-45.2	-72.0	3	072	21.7	28767.0	38.008590	-73.864609	86.11666666666666
13.7	-45.2	-72.0	3	072	21.8	28773.0	38.008533	-73.864845	86.13333333333334
13.7	-45.2	-71.9	3	072	21.8	28780.0	38.008475	-73.865095	86.15
13.7	-45.2	-71.9	3	072	21.9	28787.0	38.008417	-73.865349	86.16666666666667
13.6	-45.2	-71.9	3	072	21.9	28794.0	38.008358	-73.865603	86.18333333333334
13.6	-45.2	-71.9	3	072	22.0	28800.0	38.008300	-73.865857	86.2
13.6	-45.2	-71.8	3	072	22.0	28807.0	38.008242	-73.866111	86.21666666666667
13.6	-45.2	-71.8	3	072	22.1	28814.0	38.008183	-73.866366	86.23333333333333
13.6	-45.2	-71.8	3	072	22.2	28821.0	38.008125	-73.86662	86.25
13.6	-45.2	-71.8	3	072	22.2	28827.0	38.008067	-73.866874	86.26666666666667
13.6	-45.1	-71.7	3	073	22.3	28834.0	38.008009	-73.867128	86.28333333333333
13.5	-45.1	-71.7	3	073	22.4	28841.0	38.007950	-73.867382	86.3
13.5	-45.1	-71.7	3	073	22.4	28848.0	38.007892	-73.867636	86.31666666666666
13.5	-45.1	-71.6	3	073	22.5	28854.0	38.007834	-73.867891	86.33333333333333
13.5	-45.1	-71.6	3	073	22.6	28861.0	38.007776	-73.868145	86.35
13.5	-45.1	-71.6	3	073	22.6	28868.0	38.007717	-73.868399	86.36666666666666
13.5	-45.1	-71.6	3	073	22.7	28874.0	38.007659	-73.868653	86.38333333333334
13.5	-45.1	-71.6	3	073	22.7	28881.0	38.007601	-73.868907	86.4
13.5	-45.1	-71.6	3	073	22.8	28888.0	38.007542	-73.869161	86.41666666666667
13.4	-45.1	-71.6	3	073	22.9	28895.0	38.007484	-73.869416	86.43333333333334
13.4	-45.1	-71.6	3	073	22.9	28901.0	38.007426	-73.86967	86.45
13.4	-45.1	-71.6	3	073	23.0	28908.0	38.007368	-73.869924	86.46666666666667
13.4	-45.1	-71.6	3	073	23.1	28915.0	38.007309	-73.870178	86.48333333333333
13.4	-45.1	-71.6	3	073	23.1	28922.0	38.007251	-73.870432	86.5
13.4	-45.1	-71.6	3	073	23.2	28928.0	38.007193	-73.870686	86.51666666666667
13.4	-45.1	-71.6	3	073	23.2	28935.0	38.007135	-73.870941	86.53333333333333
13.3	-45.1	-71.6	3	073	23.3	28942.0	38.007076	-73.871195	86.55
13.3	-45.1	-71.6	3	073	23.3	28949.0	38.007018	-73.871449	86.56666666666666
13.3	-45.1	-71.6	3	073	23.3	28955.0	38.006960	-73.871703	86.58333333333333
13.3	-45.1	-71.6	3	073	23.4	28962.0	38.006902	-73.871957	86.6
13.3	-45.1	-71.6	3	073	23.4	28969.0	38.006843	-73.872211	86.61666666666666
13.3	-45.2	-71.6	3	073	23.5	28976.0	38.006785	-73.872466	86.63333333333334
13.3	-45.2	-71.6	3	072	23.5	28982.0	38.006724	-73.872723	86.65
13.3	-45.2	-71.6	3	072	23.6	28989.0	38.006655	-73.872991	86.66666666666667
13.2	-45.2	-71.6	3	072	23.6	28996.0	38.006586	-73.873259	86.68333333333334
13.2	-45.2	-71.6	3	072	23.7	29002.0	38.006517	-73.873527	86.7
13.2	-45.2	-71.6	3	072	23.7	29009.0	38.006448	-73.873795	86.71666666666667
13.2	-45.2	-71.6	3	072	23.8	29016.0	38.006380	-73.874063	86.73333333333333
13.2	-45.3	-71.6	3	072	23.8	29023.0	38.006311	-73.874331	86.75
13.2	-45.3	-71.6	3	072	23.9	29029.0	38.006242	-73.874599	86.76666666666667
13.2	-45.3	-71.5	3	072	23.9	29036.0	38.006173	-73.874867	86.78333333333333
13.1	-45.3	-71.5	3	071	24.0	29043.0	38.006104	-73.875135	86.8
13.1	-45.3	-71.5	3	071	24.0	29050.0	38.006035	-73.875403	86.81666666666666
